ID,Class_ID,Class,Image_path,Label_path
32,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28961.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28961.png
33,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28998.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28998.png
34,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28986.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28986.png
35,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28996.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28996.png
36,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28980.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28980.png
37,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28956.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28956.png
38,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28987.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28987.png
39,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28958.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28958.png
40,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28984.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28984.png
41,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28972.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28972.png
42,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28985.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28985.png
43,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28963.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28963.png
44,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28977.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28977.png
45,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_29015.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_29015.png
46,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28981.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28981.png
47,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28975.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28975.png
48,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28955.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28955.png
49,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_29004.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_29004.png
50,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28962.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28962.png
51,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28982.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28982.png
52,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_29013.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_29013.png
53,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_28968.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_28968.png
54,4,KvasirCapsule-SEG,polyp/KvasirCapsule-SEG/images/131368cc17e44240_29005.jpg,polyp/KvasirCapsule-SEG/masks/131368cc17e44240_29005.png
55,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014073.jpg,polyp/ISIC-2018/masks/ISIC_0014073.png
56,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000380.jpg,polyp/ISIC-2018/masks/ISIC_0000380.png
57,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015274.jpg,polyp/ISIC-2018/masks/ISIC_0015274.png
58,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0012664.jpg,polyp/ISIC-2018/masks/ISIC_0012664.png
59,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013258.jpg,polyp/ISIC-2018/masks/ISIC_0013258.png
60,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000022.jpg,polyp/ISIC-2018/masks/ISIC_0000022.png
61,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013986.jpg,polyp/ISIC-2018/masks/ISIC_0013986.png
62,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014163.jpg,polyp/ISIC-2018/masks/ISIC_0014163.png
63,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0010073.jpg,polyp/ISIC-2018/masks/ISIC_0010073.png
64,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013320.jpg,polyp/ISIC-2018/masks/ISIC_0013320.png
65,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0001374.jpg,polyp/ISIC-2018/masks/ISIC_0001374.png
66,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0009936.jpg,polyp/ISIC-2018/masks/ISIC_0009936.png
67,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000219.jpg,polyp/ISIC-2018/masks/ISIC_0000219.png
68,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0011090.jpg,polyp/ISIC-2018/masks/ISIC_0011090.png
69,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013891.jpg,polyp/ISIC-2018/masks/ISIC_0013891.png
70,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015035.jpg,polyp/ISIC-2018/masks/ISIC_0015035.png
71,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0010461.jpg,polyp/ISIC-2018/masks/ISIC_0010461.png
72,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015990.jpg,polyp/ISIC-2018/masks/ISIC_0015990.png
73,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000533.jpg,polyp/ISIC-2018/masks/ISIC_0000533.png
74,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000261.jpg,polyp/ISIC-2018/masks/ISIC_0000261.png
75,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0009944.jpg,polyp/ISIC-2018/masks/ISIC_0009944.png
76,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014657.jpg,polyp/ISIC-2018/masks/ISIC_0014657.png
77,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0009945.jpg,polyp/ISIC-2018/masks/ISIC_0009945.png
78,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014639.jpg,polyp/ISIC-2018/masks/ISIC_0014639.png
79,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0010443.jpg,polyp/ISIC-2018/masks/ISIC_0010443.png
80,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015237.jpg,polyp/ISIC-2018/masks/ISIC_0015237.png
81,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014682.jpg,polyp/ISIC-2018/masks/ISIC_0014682.png
82,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013035.jpg,polyp/ISIC-2018/masks/ISIC_0013035.png
83,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0004110.jpg,polyp/ISIC-2018/masks/ISIC_0004110.png
84,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0016065.jpg,polyp/ISIC-2018/masks/ISIC_0016065.png
85,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0011199.jpg,polyp/ISIC-2018/masks/ISIC_0011199.png
86,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000254.jpg,polyp/ISIC-2018/masks/ISIC_0000254.png
87,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000393.jpg,polyp/ISIC-2018/masks/ISIC_0000393.png
88,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0010063.jpg,polyp/ISIC-2018/masks/ISIC_0010063.png
89,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000111.jpg,polyp/ISIC-2018/masks/ISIC_0000111.png
90,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014728.jpg,polyp/ISIC-2018/masks/ISIC_0014728.png
91,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0003308.jpg,polyp/ISIC-2018/masks/ISIC_0003308.png
92,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015951.jpg,polyp/ISIC-2018/masks/ISIC_0015951.png
93,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0012191.jpg,polyp/ISIC-2018/masks/ISIC_0012191.png
94,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000523.jpg,polyp/ISIC-2018/masks/ISIC_0000523.png
95,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0010574.jpg,polyp/ISIC-2018/masks/ISIC_0010574.png
96,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0010069.jpg,polyp/ISIC-2018/masks/ISIC_0010069.png
97,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0009987.jpg,polyp/ISIC-2018/masks/ISIC_0009987.png
98,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014270.jpg,polyp/ISIC-2018/masks/ISIC_0014270.png
99,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0012939.jpg,polyp/ISIC-2018/masks/ISIC_0012939.png
100,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000038.jpg,polyp/ISIC-2018/masks/ISIC_0000038.png
101,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014823.jpg,polyp/ISIC-2018/masks/ISIC_0014823.png
102,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0012325.jpg,polyp/ISIC-2018/masks/ISIC_0012325.png
103,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013190.jpg,polyp/ISIC-2018/masks/ISIC_0013190.png
104,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0010185.jpg,polyp/ISIC-2018/masks/ISIC_0010185.png
105,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013936.jpg,polyp/ISIC-2018/masks/ISIC_0013936.png
106,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0011151.jpg,polyp/ISIC-2018/masks/ISIC_0011151.png
107,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013708.jpg,polyp/ISIC-2018/masks/ISIC_0013708.png
108,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013219.jpg,polyp/ISIC-2018/masks/ISIC_0013219.png
109,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0009946.jpg,polyp/ISIC-2018/masks/ISIC_0009946.png
110,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000131.jpg,polyp/ISIC-2018/masks/ISIC_0000131.png
111,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000142.jpg,polyp/ISIC-2018/masks/ISIC_0000142.png
112,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013269.jpg,polyp/ISIC-2018/masks/ISIC_0013269.png
113,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0012742.jpg,polyp/ISIC-2018/masks/ISIC_0012742.png
114,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014921.jpg,polyp/ISIC-2018/masks/ISIC_0014921.png
115,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013958.jpg,polyp/ISIC-2018/masks/ISIC_0013958.png
116,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014814.jpg,polyp/ISIC-2018/masks/ISIC_0014814.png
117,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014580.jpg,polyp/ISIC-2018/masks/ISIC_0014580.png
118,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015224.jpg,polyp/ISIC-2018/masks/ISIC_0015224.png
119,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015046.jpg,polyp/ISIC-2018/masks/ISIC_0015046.png
120,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0001262.jpg,polyp/ISIC-2018/masks/ISIC_0001262.png
121,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000049.jpg,polyp/ISIC-2018/masks/ISIC_0000049.png
122,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000495.jpg,polyp/ISIC-2018/masks/ISIC_0000495.png
123,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013334.jpg,polyp/ISIC-2018/masks/ISIC_0013334.png
124,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000460.jpg,polyp/ISIC-2018/masks/ISIC_0000460.png
125,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0011132.jpg,polyp/ISIC-2018/masks/ISIC_0011132.png
126,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0010856.jpg,polyp/ISIC-2018/masks/ISIC_0010856.png
127,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014803.jpg,polyp/ISIC-2018/masks/ISIC_0014803.png
128,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015125.jpg,polyp/ISIC-2018/masks/ISIC_0015125.png
129,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013719.jpg,polyp/ISIC-2018/masks/ISIC_0013719.png
130,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0009298.jpg,polyp/ISIC-2018/masks/ISIC_0009298.png
131,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000021.jpg,polyp/ISIC-2018/masks/ISIC_0000021.png
132,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0011361.jpg,polyp/ISIC-2018/masks/ISIC_0011361.png
133,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000165.jpg,polyp/ISIC-2018/masks/ISIC_0000165.png
134,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014779.jpg,polyp/ISIC-2018/masks/ISIC_0014779.png
135,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014150.jpg,polyp/ISIC-2018/masks/ISIC_0014150.png
136,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0009430.jpg,polyp/ISIC-2018/masks/ISIC_0009430.png
137,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0011383.jpg,polyp/ISIC-2018/masks/ISIC_0011383.png
138,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0005555.jpg,polyp/ISIC-2018/masks/ISIC_0005555.png
139,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0001128.jpg,polyp/ISIC-2018/masks/ISIC_0001128.png
140,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013559.jpg,polyp/ISIC-2018/masks/ISIC_0013559.png
141,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0012677.jpg,polyp/ISIC-2018/masks/ISIC_0012677.png
142,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015157.jpg,polyp/ISIC-2018/masks/ISIC_0015157.png
143,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015404.jpg,polyp/ISIC-2018/masks/ISIC_0015404.png
144,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0003174.jpg,polyp/ISIC-2018/masks/ISIC_0003174.png
145,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0010319.jpg,polyp/ISIC-2018/masks/ISIC_0010319.png
146,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015260.jpg,polyp/ISIC-2018/masks/ISIC_0015260.png
147,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015139.jpg,polyp/ISIC-2018/masks/ISIC_0015139.png
148,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000236.jpg,polyp/ISIC-2018/masks/ISIC_0000236.png
149,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013212.jpg,polyp/ISIC-2018/masks/ISIC_0013212.png
150,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014558.jpg,polyp/ISIC-2018/masks/ISIC_0014558.png
151,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0010347.jpg,polyp/ISIC-2018/masks/ISIC_0010347.png
152,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0012493.jpg,polyp/ISIC-2018/masks/ISIC_0012493.png
153,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000147.jpg,polyp/ISIC-2018/masks/ISIC_0000147.png
154,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015980.jpg,polyp/ISIC-2018/masks/ISIC_0015980.png
155,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0002885.jpg,polyp/ISIC-2018/masks/ISIC_0002885.png
156,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000542.jpg,polyp/ISIC-2018/masks/ISIC_0000542.png
157,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0009599.jpg,polyp/ISIC-2018/masks/ISIC_0009599.png
158,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0010603.jpg,polyp/ISIC-2018/masks/ISIC_0010603.png
159,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0010322.jpg,polyp/ISIC-2018/masks/ISIC_0010322.png
160,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0011112.jpg,polyp/ISIC-2018/masks/ISIC_0011112.png
161,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0012705.jpg,polyp/ISIC-2018/masks/ISIC_0012705.png
162,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013494.jpg,polyp/ISIC-2018/masks/ISIC_0013494.png
163,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013314.jpg,polyp/ISIC-2018/masks/ISIC_0013314.png
164,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000264.jpg,polyp/ISIC-2018/masks/ISIC_0000264.png
165,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013248.jpg,polyp/ISIC-2018/masks/ISIC_0013248.png
166,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014108.jpg,polyp/ISIC-2018/masks/ISIC_0014108.png
167,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000150.jpg,polyp/ISIC-2018/masks/ISIC_0000150.png
168,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015283.jpg,polyp/ISIC-2018/masks/ISIC_0015283.png
169,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013359.jpg,polyp/ISIC-2018/masks/ISIC_0013359.png
170,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000207.jpg,polyp/ISIC-2018/masks/ISIC_0000207.png
171,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000177.jpg,polyp/ISIC-2018/masks/ISIC_0000177.png
172,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014500.jpg,polyp/ISIC-2018/masks/ISIC_0014500.png
173,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0010597.jpg,polyp/ISIC-2018/masks/ISIC_0010597.png
174,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0016022.jpg,polyp/ISIC-2018/masks/ISIC_0016022.png
175,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0001242.jpg,polyp/ISIC-2018/masks/ISIC_0001242.png
176,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0013397.jpg,polyp/ISIC-2018/masks/ISIC_0013397.png
177,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015989.jpg,polyp/ISIC-2018/masks/ISIC_0015989.png
178,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000531.jpg,polyp/ISIC-2018/masks/ISIC_0000531.png
179,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0012250.jpg,polyp/ISIC-2018/masks/ISIC_0012250.png
180,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0012793.jpg,polyp/ISIC-2018/masks/ISIC_0012793.png
181,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014117.jpg,polyp/ISIC-2018/masks/ISIC_0014117.png
182,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000213.jpg,polyp/ISIC-2018/masks/ISIC_0000213.png
183,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000535.jpg,polyp/ISIC-2018/masks/ISIC_0000535.png
184,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014577.jpg,polyp/ISIC-2018/masks/ISIC_0014577.png
185,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014187.jpg,polyp/ISIC-2018/masks/ISIC_0014187.png
186,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014221.jpg,polyp/ISIC-2018/masks/ISIC_0014221.png
187,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000229.jpg,polyp/ISIC-2018/masks/ISIC_0000229.png
188,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014862.jpg,polyp/ISIC-2018/masks/ISIC_0014862.png
189,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015250.jpg,polyp/ISIC-2018/masks/ISIC_0015250.png
190,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0012969.jpg,polyp/ISIC-2018/masks/ISIC_0012969.png
191,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014853.jpg,polyp/ISIC-2018/masks/ISIC_0014853.png
192,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0000315.jpg,polyp/ISIC-2018/masks/ISIC_0000315.png
193,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0015991.jpg,polyp/ISIC-2018/masks/ISIC_0015991.png
194,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0014284.jpg,polyp/ISIC-2018/masks/ISIC_0014284.png
195,1,ISIC-2018,polyp/ISIC-2018/images/ISIC_0012473.jpg,polyp/ISIC-2018/masks/ISIC_0012473.png
