ID,Class_ID,Class,Image_path,Label_path
35,822,folding_chair,fss1000/meta_set/folding_chair/7.jpg,fss1000/meta_set/folding_chair/7.png
36,822,folding_chair,fss1000/meta_set/folding_chair/3.jpg,fss1000/meta_set/folding_chair/3.png
37,822,folding_chair,fss1000/meta_set/folding_chair/10.jpg,fss1000/meta_set/folding_chair/10.png
38,822,folding_chair,fss1000/meta_set/folding_chair/4.jpg,fss1000/meta_set/folding_chair/4.png
39,822,folding_chair,fss1000/meta_set/folding_chair/2.jpg,fss1000/meta_set/folding_chair/2.png
40,37,snowball,fss1000/meta_set/snowball/1.jpg,fss1000/meta_set/snowball/1.png
41,37,snowball,fss1000/meta_set/snowball/6.jpg,fss1000/meta_set/snowball/6.png
42,37,snowball,fss1000/meta_set/snowball/5.jpg,fss1000/meta_set/snowball/5.png
43,37,snowball,fss1000/meta_set/snowball/9.jpg,fss1000/meta_set/snowball/9.png
44,37,snowball,fss1000/meta_set/snowball/8.jpg,fss1000/meta_set/snowball/8.png
45,37,snowball,fss1000/meta_set/snowball/7.jpg,fss1000/meta_set/snowball/7.png
46,37,snowball,fss1000/meta_set/snowball/3.jpg,fss1000/meta_set/snowball/3.png
47,37,snowball,fss1000/meta_set/snowball/10.jpg,fss1000/meta_set/snowball/10.png
48,37,snowball,fss1000/meta_set/snowball/4.jpg,fss1000/meta_set/snowball/4.png
49,37,snowball,fss1000/meta_set/snowball/2.jpg,fss1000/meta_set/snowball/2.png
50,242,esport_chair,fss1000/meta_set/esport_chair/1.jpg,fss1000/meta_set/esport_chair/1.png
51,242,esport_chair,fss1000/meta_set/esport_chair/6.jpg,fss1000/meta_set/esport_chair/6.png
52,242,esport_chair,fss1000/meta_set/esport_chair/5.jpg,fss1000/meta_set/esport_chair/5.png
53,242,esport_chair,fss1000/meta_set/esport_chair/9.jpg,fss1000/meta_set/esport_chair/9.png
54,242,esport_chair,fss1000/meta_set/esport_chair/8.jpg,fss1000/meta_set/esport_chair/8.png
55,242,esport_chair,fss1000/meta_set/esport_chair/7.jpg,fss1000/meta_set/esport_chair/7.png
56,242,esport_chair,fss1000/meta_set/esport_chair/3.jpg,fss1000/meta_set/esport_chair/3.png
57,242,esport_chair,fss1000/meta_set/esport_chair/10.jpg,fss1000/meta_set/esport_chair/10.png
58,242,esport_chair,fss1000/meta_set/esport_chair/4.jpg,fss1000/meta_set/esport_chair/4.png
59,242,esport_chair,fss1000/meta_set/esport_chair/2.jpg,fss1000/meta_set/esport_chair/2.png
60,732,nagoya_castle,fss1000/meta_set/nagoya_castle/1.jpg,fss1000/meta_set/nagoya_castle/1.png
61,732,nagoya_castle,fss1000/meta_set/nagoya_castle/6.jpg,fss1000/meta_set/nagoya_castle/6.png
62,732,nagoya_castle,fss1000/meta_set/nagoya_castle/5.jpg,fss1000/meta_set/nagoya_castle/5.png
63,732,nagoya_castle,fss1000/meta_set/nagoya_castle/9.jpg,fss1000/meta_set/nagoya_castle/9.png
64,732,nagoya_castle,fss1000/meta_set/nagoya_castle/8.jpg,fss1000/meta_set/nagoya_castle/8.png
65,732,nagoya_castle,fss1000/meta_set/nagoya_castle/7.jpg,fss1000/meta_set/nagoya_castle/7.png
66,732,nagoya_castle,fss1000/meta_set/nagoya_castle/3.jpg,fss1000/meta_set/nagoya_castle/3.png
67,732,nagoya_castle,fss1000/meta_set/nagoya_castle/10.jpg,fss1000/meta_set/nagoya_castle/10.png
68,732,nagoya_castle,fss1000/meta_set/nagoya_castle/4.jpg,fss1000/meta_set/nagoya_castle/4.png
69,732,nagoya_castle,fss1000/meta_set/nagoya_castle/2.jpg,fss1000/meta_set/nagoya_castle/2.png
70,950,saluki,fss1000/meta_set/saluki/1.jpg,fss1000/meta_set/saluki/1.png
71,950,saluki,fss1000/meta_set/saluki/6.jpg,fss1000/meta_set/saluki/6.png
72,950,saluki,fss1000/meta_set/saluki/5.jpg,fss1000/meta_set/saluki/5.png
73,950,saluki,fss1000/meta_set/saluki/9.jpg,fss1000/meta_set/saluki/9.png
74,950,saluki,fss1000/meta_set/saluki/8.jpg,fss1000/meta_set/saluki/8.png
75,950,saluki,fss1000/meta_set/saluki/7.jpg,fss1000/meta_set/saluki/7.png
76,950,saluki,fss1000/meta_set/saluki/3.jpg,fss1000/meta_set/saluki/3.png
77,950,saluki,fss1000/meta_set/saluki/10.jpg,fss1000/meta_set/saluki/10.png
78,950,saluki,fss1000/meta_set/saluki/4.jpg,fss1000/meta_set/saluki/4.png
79,950,saluki,fss1000/meta_set/saluki/2.jpg,fss1000/meta_set/saluki/2.png
80,379,vending_machine,fss1000/meta_set/vending_machine/1.jpg,fss1000/meta_set/vending_machine/1.png
81,379,vending_machine,fss1000/meta_set/vending_machine/6.jpg,fss1000/meta_set/vending_machine/6.png
82,379,vending_machine,fss1000/meta_set/vending_machine/5.jpg,fss1000/meta_set/vending_machine/5.png
83,379,vending_machine,fss1000/meta_set/vending_machine/9.jpg,fss1000/meta_set/vending_machine/9.png
84,379,vending_machine,fss1000/meta_set/vending_machine/8.jpg,fss1000/meta_set/vending_machine/8.png
85,379,vending_machine,fss1000/meta_set/vending_machine/7.jpg,fss1000/meta_set/vending_machine/7.png
86,379,vending_machine,fss1000/meta_set/vending_machine/3.jpg,fss1000/meta_set/vending_machine/3.png
87,379,vending_machine,fss1000/meta_set/vending_machine/10.jpg,fss1000/meta_set/vending_machine/10.png
88,379,vending_machine,fss1000/meta_set/vending_machine/4.jpg,fss1000/meta_set/vending_machine/4.png
89,379,vending_machine,fss1000/meta_set/vending_machine/2.jpg,fss1000/meta_set/vending_machine/2.png
90,593,upright_piano,fss1000/meta_set/upright_piano/1.jpg,fss1000/meta_set/upright_piano/1.png
91,593,upright_piano,fss1000/meta_set/upright_piano/6.jpg,fss1000/meta_set/upright_piano/6.png
92,593,upright_piano,fss1000/meta_set/upright_piano/5.jpg,fss1000/meta_set/upright_piano/5.png
93,593,upright_piano,fss1000/meta_set/upright_piano/9.jpg,fss1000/meta_set/upright_piano/9.png
94,593,upright_piano,fss1000/meta_set/upright_piano/8.jpg,fss1000/meta_set/upright_piano/8.png
95,593,upright_piano,fss1000/meta_set/upright_piano/7.jpg,fss1000/meta_set/upright_piano/7.png
96,593,upright_piano,fss1000/meta_set/upright_piano/3.jpg,fss1000/meta_set/upright_piano/3.png
97,593,upright_piano,fss1000/meta_set/upright_piano/10.jpg,fss1000/meta_set/upright_piano/10.png
98,593,upright_piano,fss1000/meta_set/upright_piano/4.jpg,fss1000/meta_set/upright_piano/4.png
99,593,upright_piano,fss1000/meta_set/upright_piano/2.jpg,fss1000/meta_set/upright_piano/2.png
100,360,starfish,fss1000/meta_set/starfish/1.jpg,fss1000/meta_set/starfish/1.png
101,360,starfish,fss1000/meta_set/starfish/6.jpg,fss1000/meta_set/starfish/6.png
102,360,starfish,fss1000/meta_set/starfish/5.jpg,fss1000/meta_set/starfish/5.png
103,360,starfish,fss1000/meta_set/starfish/9.jpg,fss1000/meta_set/starfish/9.png
104,360,starfish,fss1000/meta_set/starfish/8.jpg,fss1000/meta_set/starfish/8.png
105,360,starfish,fss1000/meta_set/starfish/7.jpg,fss1000/meta_set/starfish/7.png
106,360,starfish,fss1000/meta_set/starfish/3.jpg,fss1000/meta_set/starfish/3.png
107,360,starfish,fss1000/meta_set/starfish/10.jpg,fss1000/meta_set/starfish/10.png
108,360,starfish,fss1000/meta_set/starfish/4.jpg,fss1000/meta_set/starfish/4.png
109,360,starfish,fss1000/meta_set/starfish/2.jpg,fss1000/meta_set/starfish/2.png
110,835,clearwing_flyingfish,fss1000/meta_set/clearwing_flyingfish/1.jpg,fss1000/meta_set/clearwing_flyingfish/1.png
111,835,clearwing_flyingfish,fss1000/meta_set/clearwing_flyingfish/6.jpg,fss1000/meta_set/clearwing_flyingfish/6.png
112,835,clearwing_flyingfish,fss1000/meta_set/clearwing_flyingfish/5.jpg,fss1000/meta_set/clearwing_flyingfish/5.png
113,835,clearwing_flyingfish,fss1000/meta_set/clearwing_flyingfish/9.jpg,fss1000/meta_set/clearwing_flyingfish/9.png
114,835,clearwing_flyingfish,fss1000/meta_set/clearwing_flyingfish/8.jpg,fss1000/meta_set/clearwing_flyingfish/8.png
115,835,clearwing_flyingfish,fss1000/meta_set/clearwing_flyingfish/7.jpg,fss1000/meta_set/clearwing_flyingfish/7.png
116,835,clearwing_flyingfish,fss1000/meta_set/clearwing_flyingfish/3.jpg,fss1000/meta_set/clearwing_flyingfish/3.png
117,835,clearwing_flyingfish,fss1000/meta_set/clearwing_flyingfish/10.jpg,fss1000/meta_set/clearwing_flyingfish/10.png
118,835,clearwing_flyingfish,fss1000/meta_set/clearwing_flyingfish/4.jpg,fss1000/meta_set/clearwing_flyingfish/4.png
119,835,clearwing_flyingfish,fss1000/meta_set/clearwing_flyingfish/2.jpg,fss1000/meta_set/clearwing_flyingfish/2.png
120,871,beam_bridge,fss1000/meta_set/beam_bridge/1.jpg,fss1000/meta_set/beam_bridge/1.png
121,871,beam_bridge,fss1000/meta_set/beam_bridge/6.jpg,fss1000/meta_set/beam_bridge/6.png
122,871,beam_bridge,fss1000/meta_set/beam_bridge/5.jpg,fss1000/meta_set/beam_bridge/5.png
123,871,beam_bridge,fss1000/meta_set/beam_bridge/9.jpg,fss1000/meta_set/beam_bridge/9.png
124,871,beam_bridge,fss1000/meta_set/beam_bridge/8.jpg,fss1000/meta_set/beam_bridge/8.png
125,871,beam_bridge,fss1000/meta_set/beam_bridge/7.jpg,fss1000/meta_set/beam_bridge/7.png
126,871,beam_bridge,fss1000/meta_set/beam_bridge/3.jpg,fss1000/meta_set/beam_bridge/3.png
127,871,beam_bridge,fss1000/meta_set/beam_bridge/10.jpg,fss1000/meta_set/beam_bridge/10.png
128,871,beam_bridge,fss1000/meta_set/beam_bridge/4.jpg,fss1000/meta_set/beam_bridge/4.png
129,871,beam_bridge,fss1000/meta_set/beam_bridge/2.jpg,fss1000/meta_set/beam_bridge/2.png
130,849,face_powder,fss1000/meta_set/face_powder/1.jpg,fss1000/meta_set/face_powder/1.png
131,849,face_powder,fss1000/meta_set/face_powder/6.jpg,fss1000/meta_set/face_powder/6.png
132,849,face_powder,fss1000/meta_set/face_powder/5.jpg,fss1000/meta_set/face_powder/5.png
133,849,face_powder,fss1000/meta_set/face_powder/9.jpg,fss1000/meta_set/face_powder/9.png
134,849,face_powder,fss1000/meta_set/face_powder/8.jpg,fss1000/meta_set/face_powder/8.png
135,849,face_powder,fss1000/meta_set/face_powder/7.jpg,fss1000/meta_set/face_powder/7.png
136,849,face_powder,fss1000/meta_set/face_powder/3.jpg,fss1000/meta_set/face_powder/3.png
137,849,face_powder,fss1000/meta_set/face_powder/10.jpg,fss1000/meta_set/face_powder/10.png
138,849,face_powder,fss1000/meta_set/face_powder/4.jpg,fss1000/meta_set/face_powder/4.png
139,849,face_powder,fss1000/meta_set/face_powder/2.jpg,fss1000/meta_set/face_powder/2.png
140,582,leeks,fss1000/meta_set/leeks/1.jpg,fss1000/meta_set/leeks/1.png
141,582,leeks,fss1000/meta_set/leeks/6.jpg,fss1000/meta_set/leeks/6.png
142,582,leeks,fss1000/meta_set/leeks/5.jpg,fss1000/meta_set/leeks/5.png
143,582,leeks,fss1000/meta_set/leeks/9.jpg,fss1000/meta_set/leeks/9.png
144,582,leeks,fss1000/meta_set/leeks/8.jpg,fss1000/meta_set/leeks/8.png
145,582,leeks,fss1000/meta_set/leeks/7.jpg,fss1000/meta_set/leeks/7.png
146,582,leeks,fss1000/meta_set/leeks/3.jpg,fss1000/meta_set/leeks/3.png
147,582,leeks,fss1000/meta_set/leeks/10.jpg,fss1000/meta_set/leeks/10.png
148,582,leeks,fss1000/meta_set/leeks/4.jpg,fss1000/meta_set/leeks/4.png
149,582,leeks,fss1000/meta_set/leeks/2.jpg,fss1000/meta_set/leeks/2.png
150,548,indri,fss1000/meta_set/indri/1.jpg,fss1000/meta_set/indri/1.png
151,548,indri,fss1000/meta_set/indri/6.jpg,fss1000/meta_set/indri/6.png
152,548,indri,fss1000/meta_set/indri/5.jpg,fss1000/meta_set/indri/5.png
153,548,indri,fss1000/meta_set/indri/9.jpg,fss1000/meta_set/indri/9.png
154,548,indri,fss1000/meta_set/indri/8.jpg,fss1000/meta_set/indri/8.png
155,548,indri,fss1000/meta_set/indri/7.jpg,fss1000/meta_set/indri/7.png
156,548,indri,fss1000/meta_set/indri/3.jpg,fss1000/meta_set/indri/3.png
157,548,indri,fss1000/meta_set/indri/10.jpg,fss1000/meta_set/indri/10.png
158,548,indri,fss1000/meta_set/indri/4.jpg,fss1000/meta_set/indri/4.png
159,548,indri,fss1000/meta_set/indri/2.jpg,fss1000/meta_set/indri/2.png
160,439,combination_lock,fss1000/meta_set/combination_lock/1.jpg,fss1000/meta_set/combination_lock/1.png
161,439,combination_lock,fss1000/meta_set/combination_lock/6.jpg,fss1000/meta_set/combination_lock/6.png
162,439,combination_lock,fss1000/meta_set/combination_lock/5.jpg,fss1000/meta_set/combination_lock/5.png
163,439,combination_lock,fss1000/meta_set/combination_lock/9.jpg,fss1000/meta_set/combination_lock/9.png
164,439,combination_lock,fss1000/meta_set/combination_lock/8.jpg,fss1000/meta_set/combination_lock/8.png
165,439,combination_lock,fss1000/meta_set/combination_lock/7.jpg,fss1000/meta_set/combination_lock/7.png
166,439,combination_lock,fss1000/meta_set/combination_lock/3.jpg,fss1000/meta_set/combination_lock/3.png
167,439,combination_lock,fss1000/meta_set/combination_lock/10.jpg,fss1000/meta_set/combination_lock/10.png
168,439,combination_lock,fss1000/meta_set/combination_lock/4.jpg,fss1000/meta_set/combination_lock/4.png
169,439,combination_lock,fss1000/meta_set/combination_lock/2.jpg,fss1000/meta_set/combination_lock/2.png
170,674,platypus,fss1000/meta_set/platypus/1.jpg,fss1000/meta_set/platypus/1.png
171,674,platypus,fss1000/meta_set/platypus/6.jpg,fss1000/meta_set/platypus/6.png
172,674,platypus,fss1000/meta_set/platypus/5.jpg,fss1000/meta_set/platypus/5.png
173,674,platypus,fss1000/meta_set/platypus/9.jpg,fss1000/meta_set/platypus/9.png
174,674,platypus,fss1000/meta_set/platypus/8.jpg,fss1000/meta_set/platypus/8.png
175,674,platypus,fss1000/meta_set/platypus/7.jpg,fss1000/meta_set/platypus/7.png
176,674,platypus,fss1000/meta_set/platypus/3.jpg,fss1000/meta_set/platypus/3.png
177,674,platypus,fss1000/meta_set/platypus/10.jpg,fss1000/meta_set/platypus/10.png
178,674,platypus,fss1000/meta_set/platypus/4.jpg,fss1000/meta_set/platypus/4.png
179,674,platypus,fss1000/meta_set/platypus/2.jpg,fss1000/meta_set/platypus/2.png
180,578,vacuum_cup,fss1000/meta_set/vacuum_cup/1.jpg,fss1000/meta_set/vacuum_cup/1.png
181,578,vacuum_cup,fss1000/meta_set/vacuum_cup/6.jpg,fss1000/meta_set/vacuum_cup/6.png
182,578,vacuum_cup,fss1000/meta_set/vacuum_cup/5.jpg,fss1000/meta_set/vacuum_cup/5.png
183,578,vacuum_cup,fss1000/meta_set/vacuum_cup/9.jpg,fss1000/meta_set/vacuum_cup/9.png
184,578,vacuum_cup,fss1000/meta_set/vacuum_cup/8.jpg,fss1000/meta_set/vacuum_cup/8.png
185,578,vacuum_cup,fss1000/meta_set/vacuum_cup/7.jpg,fss1000/meta_set/vacuum_cup/7.png
186,578,vacuum_cup,fss1000/meta_set/vacuum_cup/3.jpg,fss1000/meta_set/vacuum_cup/3.png
187,578,vacuum_cup,fss1000/meta_set/vacuum_cup/10.jpg,fss1000/meta_set/vacuum_cup/10.png
188,578,vacuum_cup,fss1000/meta_set/vacuum_cup/4.jpg,fss1000/meta_set/vacuum_cup/4.png
189,578,vacuum_cup,fss1000/meta_set/vacuum_cup/2.jpg,fss1000/meta_set/vacuum_cup/2.png
190,898,coconut,fss1000/meta_set/coconut/1.jpg,fss1000/meta_set/coconut/1.png
191,898,coconut,fss1000/meta_set/coconut/6.jpg,fss1000/meta_set/coconut/6.png
192,898,coconut,fss1000/meta_set/coconut/5.jpg,fss1000/meta_set/coconut/5.png
193,898,coconut,fss1000/meta_set/coconut/9.jpg,fss1000/meta_set/coconut/9.png
194,898,coconut,fss1000/meta_set/coconut/8.jpg,fss1000/meta_set/coconut/8.png
195,898,coconut,fss1000/meta_set/coconut/7.jpg,fss1000/meta_set/coconut/7.png
196,898,coconut,fss1000/meta_set/coconut/3.jpg,fss1000/meta_set/coconut/3.png
197,898,coconut,fss1000/meta_set/coconut/10.jpg,fss1000/meta_set/coconut/10.png
198,898,coconut,fss1000/meta_set/coconut/4.jpg,fss1000/meta_set/coconut/4.png
199,898,coconut,fss1000/meta_set/coconut/2.jpg,fss1000/meta_set/coconut/2.png
200,353,thor's_hammer,fss1000/meta_set/thor's_hammer/1.jpg,fss1000/meta_set/thor's_hammer/1.png
201,353,thor's_hammer,fss1000/meta_set/thor's_hammer/6.jpg,fss1000/meta_set/thor's_hammer/6.png
202,353,thor's_hammer,fss1000/meta_set/thor's_hammer/5.jpg,fss1000/meta_set/thor's_hammer/5.png
203,353,thor's_hammer,fss1000/meta_set/thor's_hammer/9.jpg,fss1000/meta_set/thor's_hammer/9.png
204,353,thor's_hammer,fss1000/meta_set/thor's_hammer/8.jpg,fss1000/meta_set/thor's_hammer/8.png
205,353,thor's_hammer,fss1000/meta_set/thor's_hammer/7.jpg,fss1000/meta_set/thor's_hammer/7.png
206,353,thor's_hammer,fss1000/meta_set/thor's_hammer/3.jpg,fss1000/meta_set/thor's_hammer/3.png
207,353,thor's_hammer,fss1000/meta_set/thor's_hammer/10.jpg,fss1000/meta_set/thor's_hammer/10.png
208,353,thor's_hammer,fss1000/meta_set/thor's_hammer/4.jpg,fss1000/meta_set/thor's_hammer/4.png
209,353,thor's_hammer,fss1000/meta_set/thor's_hammer/2.jpg,fss1000/meta_set/thor's_hammer/2.png
210,272,gyromitra,fss1000/meta_set/gyromitra/1.jpg,fss1000/meta_set/gyromitra/1.png
211,272,gyromitra,fss1000/meta_set/gyromitra/6.jpg,fss1000/meta_set/gyromitra/6.png
212,272,gyromitra,fss1000/meta_set/gyromitra/5.jpg,fss1000/meta_set/gyromitra/5.png
213,272,gyromitra,fss1000/meta_set/gyromitra/9.jpg,fss1000/meta_set/gyromitra/9.png
214,272,gyromitra,fss1000/meta_set/gyromitra/8.jpg,fss1000/meta_set/gyromitra/8.png
215,272,gyromitra,fss1000/meta_set/gyromitra/7.jpg,fss1000/meta_set/gyromitra/7.png
216,272,gyromitra,fss1000/meta_set/gyromitra/3.jpg,fss1000/meta_set/gyromitra/3.png
217,272,gyromitra,fss1000/meta_set/gyromitra/10.jpg,fss1000/meta_set/gyromitra/10.png
218,272,gyromitra,fss1000/meta_set/gyromitra/4.jpg,fss1000/meta_set/gyromitra/4.png
219,272,gyromitra,fss1000/meta_set/gyromitra/2.jpg,fss1000/meta_set/gyromitra/2.png
220,868,oil_filter,fss1000/meta_set/oil_filter/1.jpg,fss1000/meta_set/oil_filter/1.png
221,868,oil_filter,fss1000/meta_set/oil_filter/6.jpg,fss1000/meta_set/oil_filter/6.png
222,868,oil_filter,fss1000/meta_set/oil_filter/5.jpg,fss1000/meta_set/oil_filter/5.png
223,868,oil_filter,fss1000/meta_set/oil_filter/9.jpg,fss1000/meta_set/oil_filter/9.png
224,868,oil_filter,fss1000/meta_set/oil_filter/8.jpg,fss1000/meta_set/oil_filter/8.png
225,868,oil_filter,fss1000/meta_set/oil_filter/7.jpg,fss1000/meta_set/oil_filter/7.png
226,868,oil_filter,fss1000/meta_set/oil_filter/3.jpg,fss1000/meta_set/oil_filter/3.png
227,868,oil_filter,fss1000/meta_set/oil_filter/10.jpg,fss1000/meta_set/oil_filter/10.png
228,868,oil_filter,fss1000/meta_set/oil_filter/4.jpg,fss1000/meta_set/oil_filter/4.png
229,868,oil_filter,fss1000/meta_set/oil_filter/2.jpg,fss1000/meta_set/oil_filter/2.png
230,932,abe's_flyingfish,fss1000/meta_set/abe's_flyingfish/1.jpg,fss1000/meta_set/abe's_flyingfish/1.png
231,932,abe's_flyingfish,fss1000/meta_set/abe's_flyingfish/6.jpg,fss1000/meta_set/abe's_flyingfish/6.png
232,932,abe's_flyingfish,fss1000/meta_set/abe's_flyingfish/5.jpg,fss1000/meta_set/abe's_flyingfish/5.png
233,932,abe's_flyingfish,fss1000/meta_set/abe's_flyingfish/9.jpg,fss1000/meta_set/abe's_flyingfish/9.png
234,932,abe's_flyingfish,fss1000/meta_set/abe's_flyingfish/8.jpg,fss1000/meta_set/abe's_flyingfish/8.png
235,932,abe's_flyingfish,fss1000/meta_set/abe's_flyingfish/7.jpg,fss1000/meta_set/abe's_flyingfish/7.png
236,932,abe's_flyingfish,fss1000/meta_set/abe's_flyingfish/3.jpg,fss1000/meta_set/abe's_flyingfish/3.png
237,932,abe's_flyingfish,fss1000/meta_set/abe's_flyingfish/10.jpg,fss1000/meta_set/abe's_flyingfish/10.png
238,932,abe's_flyingfish,fss1000/meta_set/abe's_flyingfish/4.jpg,fss1000/meta_set/abe's_flyingfish/4.png
239,932,abe's_flyingfish,fss1000/meta_set/abe's_flyingfish/2.jpg,fss1000/meta_set/abe's_flyingfish/2.png
240,274,snowplow,fss1000/meta_set/snowplow/1.jpg,fss1000/meta_set/snowplow/1.png
241,274,snowplow,fss1000/meta_set/snowplow/6.jpg,fss1000/meta_set/snowplow/6.png
242,274,snowplow,fss1000/meta_set/snowplow/5.jpg,fss1000/meta_set/snowplow/5.png
243,274,snowplow,fss1000/meta_set/snowplow/9.jpg,fss1000/meta_set/snowplow/9.png
244,274,snowplow,fss1000/meta_set/snowplow/8.jpg,fss1000/meta_set/snowplow/8.png
245,274,snowplow,fss1000/meta_set/snowplow/7.jpg,fss1000/meta_set/snowplow/7.png
246,274,snowplow,fss1000/meta_set/snowplow/3.jpg,fss1000/meta_set/snowplow/3.png
247,274,snowplow,fss1000/meta_set/snowplow/10.jpg,fss1000/meta_set/snowplow/10.png
248,274,snowplow,fss1000/meta_set/snowplow/4.jpg,fss1000/meta_set/snowplow/4.png
249,274,snowplow,fss1000/meta_set/snowplow/2.jpg,fss1000/meta_set/snowplow/2.png
250,734,egg_tart,fss1000/meta_set/egg_tart/1.jpg,fss1000/meta_set/egg_tart/1.png
251,734,egg_tart,fss1000/meta_set/egg_tart/6.jpg,fss1000/meta_set/egg_tart/6.png
252,734,egg_tart,fss1000/meta_set/egg_tart/5.jpg,fss1000/meta_set/egg_tart/5.png
253,734,egg_tart,fss1000/meta_set/egg_tart/9.jpg,fss1000/meta_set/egg_tart/9.png
254,734,egg_tart,fss1000/meta_set/egg_tart/8.jpg,fss1000/meta_set/egg_tart/8.png
255,734,egg_tart,fss1000/meta_set/egg_tart/7.jpg,fss1000/meta_set/egg_tart/7.png
256,734,egg_tart,fss1000/meta_set/egg_tart/3.jpg,fss1000/meta_set/egg_tart/3.png
257,734,egg_tart,fss1000/meta_set/egg_tart/10.jpg,fss1000/meta_set/egg_tart/10.png
258,734,egg_tart,fss1000/meta_set/egg_tart/4.jpg,fss1000/meta_set/egg_tart/4.png
259,734,egg_tart,fss1000/meta_set/egg_tart/2.jpg,fss1000/meta_set/egg_tart/2.png
260,967,timber_wolf,fss1000/meta_set/timber_wolf/1.jpg,fss1000/meta_set/timber_wolf/1.png
261,967,timber_wolf,fss1000/meta_set/timber_wolf/6.jpg,fss1000/meta_set/timber_wolf/6.png
262,967,timber_wolf,fss1000/meta_set/timber_wolf/5.jpg,fss1000/meta_set/timber_wolf/5.png
263,967,timber_wolf,fss1000/meta_set/timber_wolf/9.jpg,fss1000/meta_set/timber_wolf/9.png
264,967,timber_wolf,fss1000/meta_set/timber_wolf/8.jpg,fss1000/meta_set/timber_wolf/8.png
265,967,timber_wolf,fss1000/meta_set/timber_wolf/7.jpg,fss1000/meta_set/timber_wolf/7.png
266,967,timber_wolf,fss1000/meta_set/timber_wolf/3.jpg,fss1000/meta_set/timber_wolf/3.png
267,967,timber_wolf,fss1000/meta_set/timber_wolf/10.jpg,fss1000/meta_set/timber_wolf/10.png
268,967,timber_wolf,fss1000/meta_set/timber_wolf/4.jpg,fss1000/meta_set/timber_wolf/4.png
269,967,timber_wolf,fss1000/meta_set/timber_wolf/2.jpg,fss1000/meta_set/timber_wolf/2.png
270,723,kart,fss1000/meta_set/kart/1.jpg,fss1000/meta_set/kart/1.png
271,723,kart,fss1000/meta_set/kart/6.jpg,fss1000/meta_set/kart/6.png
